date,Year,Month,Weekday Name,drug_code,ddd_sales,drug_name,abc_class,ved_class,atc_desc,priority,day_of_week,is_weekend,quarter,week_of_year
10/08/2015,2015,8,Monday,M01AE,5.68,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,3,33
11/08/2015,2015,8,Tuesday,M01AE,6.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,3,33
12/08/2015,2015,8,Wednesday,M01AE,7.693,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,3,33
13/08/2015,2015,8,Thursday,M01AE,2,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,3,33
14/08/2015,2015,8,Friday,M01AE,4.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,3,33
15/08/2015,2015,8,Saturday,M01AE,6.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,3,33
16/08/2015,2015,8,Sunday,M01AE,4.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,3,33
17/08/2015,2015,8,Monday,M01AE,3,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,3,34
18/08/2015,2015,8,Tuesday,M01AE,2.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,3,34
19/08/2015,2015,8,Wednesday,M01AE,2.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,3,34
20/08/2015,2015,8,Thursday,M01AE,3.68,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,3,34
21/08/2015,2015,8,Friday,M01AE,0.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,3,34
22/08/2015,2015,8,Saturday,M01AE,6.736,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,3,34
23/08/2015,2015,8,Sunday,M01AE,5.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,3,34
24/08/2015,2015,8,Monday,M01AE,3.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,3,35
25/08/2015,2015,8,Tuesday,M01AE,2.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,3,35
26/08/2015,2015,8,Wednesday,M01AE,4.02,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,3,35
27/08/2015,2015,8,Thursday,M01AE,3,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,3,35
28/08/2015,2015,8,Friday,M01AE,8.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,3,35
29/08/2015,2015,8,Saturday,M01AE,10.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,3,35
30/08/2015,2015,8,Sunday,M01AE,6.02,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,3,35
31/08/2015,2015,8,Monday,M01AE,9.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,3,36
01/09/2015,2015,9,Tuesday,M01AE,2.84,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,3,36
02/09/2015,2015,9,Wednesday,M01AE,7,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,3,36
03/09/2015,2015,9,Thursday,M01AE,3.68,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,3,36
04/09/2015,2015,9,Friday,M01AE,2.68,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,3,36
05/09/2015,2015,9,Saturday,M01AE,6.01,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,3,36
06/09/2015,2015,9,Sunday,M01AE,9.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,3,36
07/09/2015,2015,9,Monday,M01AE,6.124,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,3,37
08/09/2015,2015,9,Tuesday,M01AE,1.693,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,3,37
09/09/2015,2015,9,Wednesday,M01AE,3,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,3,37
10/09/2015,2015,9,Thursday,M01AE,3.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,3,37
11/09/2015,2015,9,Friday,M01AE,5,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,3,37
12/09/2015,2015,9,Saturday,M01AE,7.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,3,37
13/09/2015,2015,9,Sunday,M01AE,6.165,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,3,37
14/09/2015,2015,9,Monday,M01AE,5,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,3,38
15/09/2015,2015,9,Tuesday,M01AE,5.076,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,3,38
16/09/2015,2015,9,Wednesday,M01AE,4.835,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,3,38
17/09/2015,2015,9,Thursday,M01AE,6.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,3,38
18/09/2015,2015,9,Friday,M01AE,1.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,3,38
19/09/2015,2015,9,Saturday,M01AE,0.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,3,38
20/09/2015,2015,9,Sunday,M01AE,3.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,3,38
21/09/2015,2015,9,Monday,M01AE,10,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,3,39
22/09/2015,2015,9,Tuesday,M01AE,1.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,3,39
23/09/2015,2015,9,Wednesday,M01AE,4.056,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,3,39
24/09/2015,2015,9,Thursday,M01AE,4.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,3,39
25/09/2015,2015,9,Friday,M01AE,4.98,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,3,39
26/09/2015,2015,9,Saturday,M01AE,3.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,3,39
27/09/2015,2015,9,Sunday,M01AE,3,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,3,39
28/09/2015,2015,9,Monday,M01AE,1.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,3,40
29/09/2015,2015,9,Tuesday,M01AE,4.363,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,3,40
30/09/2015,2015,9,Wednesday,M01AE,4.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,3,40
01/10/2015,2015,10,Thursday,M01AE,5.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,40
02/10/2015,2015,10,Friday,M01AE,4.726,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,40
03/10/2015,2015,10,Saturday,M01AE,5.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,40
04/10/2015,2015,10,Sunday,M01AE,4,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,40
05/10/2015,2015,10,Monday,M01AE,2.373,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,41
06/10/2015,2015,10,Tuesday,M01AE,3.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,41
07/10/2015,2015,10,Wednesday,M01AE,2.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,41
08/10/2015,2015,10,Thursday,M01AE,4.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,41
09/10/2015,2015,10,Friday,M01AE,2.769,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,41
10/10/2015,2015,10,Saturday,M01AE,5.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,41
11/10/2015,2015,10,Sunday,M01AE,2.792,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,41
12/10/2015,2015,10,Monday,M01AE,7.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,42
13/10/2015,2015,10,Tuesday,M01AE,7,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,42
14/10/2015,2015,10,Wednesday,M01AE,7.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,42
15/10/2015,2015,10,Thursday,M01AE,5.726,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,42
16/10/2015,2015,10,Friday,M01AE,3.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,42
17/10/2015,2015,10,Saturday,M01AE,2.837,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,42
18/10/2015,2015,10,Sunday,M01AE,6.54,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,42
19/10/2015,2015,10,Monday,M01AE,3.802,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,43
20/10/2015,2015,10,Tuesday,M01AE,1.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,43
21/10/2015,2015,10,Wednesday,M01AE,2.363,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,43
22/10/2015,2015,10,Thursday,M01AE,0.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,43
23/10/2015,2015,10,Friday,M01AE,1.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,43
24/10/2015,2015,10,Saturday,M01AE,8.35,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,43
25/10/2015,2015,10,Sunday,M01AE,3.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,43
26/10/2015,2015,10,Monday,M01AE,5.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,44
27/10/2015,2015,10,Tuesday,M01AE,2,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,44
28/10/2015,2015,10,Wednesday,M01AE,1.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,44
29/10/2015,2015,10,Thursday,M01AE,3.693,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,44
30/10/2015,2015,10,Friday,M01AE,3.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,44
31/10/2015,2015,10,Saturday,M01AE,4.65,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,44
01/11/2015,2015,11,Sunday,M01AE,7.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,44
02/11/2015,2015,11,Monday,M01AE,4.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,45
03/11/2015,2015,11,Tuesday,M01AE,4.35,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,45
04/11/2015,2015,11,Wednesday,M01AE,2.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,45
05/11/2015,2015,11,Thursday,M01AE,3.561,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,45
06/11/2015,2015,11,Friday,M01AE,6.736,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,45
07/11/2015,2015,11,Saturday,M01AE,3.11,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,45
08/11/2015,2015,11,Sunday,M01AE,3.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,45
09/11/2015,2015,11,Monday,M01AE,6.198,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,46
10/11/2015,2015,11,Tuesday,M01AE,7.482,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,46
11/11/2015,2015,11,Wednesday,M01AE,5.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,46
12/11/2015,2015,11,Thursday,M01AE,4.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,46
13/11/2015,2015,11,Friday,M01AE,2.44,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,46
14/11/2015,2015,11,Saturday,M01AE,0.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,46
15/11/2015,2015,11,Sunday,M01AE,11.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,46
16/11/2015,2015,11,Monday,M01AE,3.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,47
17/11/2015,2015,11,Tuesday,M01AE,4.693,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,47
18/11/2015,2015,11,Wednesday,M01AE,5.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,47
19/11/2015,2015,11,Thursday,M01AE,2.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,47
20/11/2015,2015,11,Friday,M01AE,1.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,47
21/11/2015,2015,11,Saturday,M01AE,2.01,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,47
22/11/2015,2015,11,Sunday,M01AE,3.439,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,47
23/11/2015,2015,11,Monday,M01AE,1,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,48
24/11/2015,2015,11,Tuesday,M01AE,6.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,48
25/11/2015,2015,11,Wednesday,M01AE,5.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,48
26/11/2015,2015,11,Thursday,M01AE,4,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,48
27/11/2015,2015,11,Friday,M01AE,4.373,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,48
28/11/2015,2015,11,Saturday,M01AE,3.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,48
29/11/2015,2015,11,Sunday,M01AE,3.726,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,48
30/11/2015,2015,11,Monday,M01AE,1.825,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,49
01/12/2015,2015,12,Tuesday,M01AE,2.023,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,49
02/12/2015,2015,12,Wednesday,M01AE,3.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,49
03/12/2015,2015,12,Thursday,M01AE,3,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,49
04/12/2015,2015,12,Friday,M01AE,4.759,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,49
05/12/2015,2015,12,Saturday,M01AE,3.033,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,49
06/12/2015,2015,12,Sunday,M01AE,7,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,49
07/12/2015,2015,12,Monday,M01AE,2.099,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,50
08/12/2015,2015,12,Tuesday,M01AE,6.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,50
09/12/2015,2015,12,Wednesday,M01AE,3.472,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,50
10/12/2015,2015,12,Thursday,M01AE,10.69,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,50
11/12/2015,2015,12,Friday,M01AE,6.165,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,50
12/12/2015,2015,12,Saturday,M01AE,3.2,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,50
13/12/2015,2015,12,Sunday,M01AE,4.32,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,50
14/12/2015,2015,12,Monday,M01AE,3,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,51
15/12/2015,2015,12,Tuesday,M01AE,2,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,51
16/12/2015,2015,12,Wednesday,M01AE,4,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,51
17/12/2015,2015,12,Thursday,M01AE,3.01,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,51
18/12/2015,2015,12,Friday,M01AE,8.901,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,51
19/12/2015,2015,12,Saturday,M01AE,0,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,51
20/12/2015,2015,12,Sunday,M01AE,3.474,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,51
21/12/2015,2015,12,Monday,M01AE,6.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,52
22/12/2015,2015,12,Tuesday,M01AE,0,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,52
23/12/2015,2015,12,Wednesday,M01AE,4.01,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,52
24/12/2015,2015,12,Thursday,M01AE,3.396,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,52
25/12/2015,2015,12,Friday,M01AE,4.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,4,52
26/12/2015,2015,12,Saturday,M01AE,1.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,4,52
27/12/2015,2015,12,Sunday,M01AE,6.792,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,4,52
28/12/2015,2015,12,Monday,M01AE,5.099,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,4,53
29/12/2015,2015,12,Tuesday,M01AE,2.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,4,53
30/12/2015,2015,12,Wednesday,M01AE,7.089,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,4,53
31/12/2015,2015,12,Thursday,M01AE,6.099,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,4,53
01/01/2016,2016,1,Friday,M01AE,0,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,1,53
02/01/2016,2016,1,Saturday,M01AE,1.02,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,1,53
03/01/2016,2016,1,Sunday,M01AE,4,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,1,53
04/01/2016,2016,1,Monday,M01AE,5.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,1,1
05/01/2016,2016,1,Tuesday,M01AE,5.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,1,1
06/01/2016,2016,1,Wednesday,M01AE,3,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,1,1
07/01/2016,2016,1,Thursday,M01AE,0,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,1,1
08/01/2016,2016,1,Friday,M01AE,3.463,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,1,1
09/01/2016,2016,1,Saturday,M01AE,2.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,1,1
10/01/2016,2016,1,Sunday,M01AE,4.033,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,1,1
11/01/2016,2016,1,Monday,M01AE,5.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,1,2
12/01/2016,2016,1,Tuesday,M01AE,3.132,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,1,2
13/01/2016,2016,1,Wednesday,M01AE,1.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,1,2
14/01/2016,2016,1,Thursday,M01AE,5.155,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,1,2
15/01/2016,2016,1,Friday,M01AE,4.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,1,2
16/01/2016,2016,1,Saturday,M01AE,5.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,1,2
17/01/2016,2016,1,Sunday,M01AE,1.604,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,1,2
18/01/2016,2016,1,Monday,M01AE,2.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,1,3
19/01/2016,2016,1,Tuesday,M01AE,5.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,1,3
20/01/2016,2016,1,Wednesday,M01AE,3.363,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,1,3
21/01/2016,2016,1,Thursday,M01AE,1.43,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,1,3
22/01/2016,2016,1,Friday,M01AE,7.678,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,1,3
23/01/2016,2016,1,Saturday,M01AE,6.132,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,1,3
24/01/2016,2016,1,Sunday,M01AE,6.122,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,1,3
25/01/2016,2016,1,Monday,M01AE,4.26,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,1,4
26/01/2016,2016,1,Tuesday,M01AE,4.069,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,1,4
27/01/2016,2016,1,Wednesday,M01AE,4.429,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,1,4
28/01/2016,2016,1,Thursday,M01AE,6.66,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,1,4
29/01/2016,2016,1,Friday,M01AE,8.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,1,4
30/01/2016,2016,1,Saturday,M01AE,4.429,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,1,4
31/01/2016,2016,1,Sunday,M01AE,5.143,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,1,4
01/02/2016,2016,2,Monday,M01AE,5,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,1,5
02/02/2016,2016,2,Tuesday,M01AE,4.878,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,1,5
03/02/2016,2016,2,Wednesday,M01AE,6.693,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,1,5
04/02/2016,2016,2,Thursday,M01AE,4,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,1,5
05/02/2016,2016,2,Friday,M01AE,2,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,1,5
06/02/2016,2016,2,Saturday,M01AE,10.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,1,5
07/02/2016,2016,2,Sunday,M01AE,6.056,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,1,5
08/02/2016,2016,2,Monday,M01AE,6.99,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,1,6
09/02/2016,2016,2,Tuesday,M01AE,3.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,1,6
10/02/2016,2016,2,Wednesday,M01AE,4.703,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,1,6
11/02/2016,2016,2,Thursday,M01AE,4.156,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,1,6
12/02/2016,2016,2,Friday,M01AE,6.429,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,1,6
13/02/2016,2016,2,Saturday,M01AE,3.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,5,1,1,6
14/02/2016,2016,2,Sunday,M01AE,7.34,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,6,1,1,6
15/02/2016,2016,2,Monday,M01AE,5.33,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,0,0,1,7
16/02/2016,2016,2,Tuesday,M01AE,2.32,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,1,0,1,7
17/02/2016,2016,2,Wednesday,M01AE,5,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,2,0,1,7
18/02/2016,2016,2,Thursday,M01AE,1,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,3,0,1,7
19/02/2016,2016,2,Friday,M01AE,1.67,Anti-inflammatory (propionic),B,E,NSAIDs — Ibuprofen group,B-E,4,0,1,7
